 RODS report1f created at 11:25:31 on 16-02-2018,,,,,,,,,,,
 based on survey data up to 2017 and reconciled to Autumn 2017 counts,,,,,,,,,,,
 ,,,,,,,,,,,
 Report 1f - Analysis by average time spent on journey (minutes) by start station,,,,,,,,,,,
NLC,Station Name,Time period,Total,Total time,Average,< 15 mins,15 - 30,30 - 45,45 - 60,60 - 90,over 90
543,Chesham             ,Midday      ,384,24389,63.57,0,65,0,36,281,1
543,Chesham             ,PM Peak     ,248,13282,53.61,0,63,5,108,55,17
543,Chesham             ,Evening     ,45,2706,60.55,0,0,0,10,35,0
543,Chesham             ,Late        ,13,857,63.74,0,0,0,0,13,0
543,Chesham             ,Total day   ,1983,120978,61,0,156,192,393,1224,18
544,Chigwell            ,Early       ,91,5077,55.57,0,0,22,34,33,2
544,Chigwell            ,AM peak     ,533,27619,51.81,1,41,60,309,122,0
544,Chigwell            ,Midday      ,208,6862,33.06,0,104,58,45,0,0
544,Chigwell            ,PM Peak     ,153,4979,32.64,1,58,72,6,16,0
544,Chigwell            ,Evening     ,30,1405,46.74,0,0,21,5,4,0
544,Chigwell            ,Late        ,0,0,0,0,0,0,0,0,0
544,Chigwell            ,Total day   ,1015,45943,45.28,2,203,233,400,175,2
545,Chiswick Park       ,Early       ,135,4952,36.65,8,32,56,36,3,0
545,Chiswick Park       ,AM peak     ,1120,36965,33.02,46,381,495,188,10,0
545,Chiswick Park       ,Midday      ,783,28242,36.07,36,246,294,113,93,0
545,Chiswick Park       ,PM Peak     ,1011,28476,28.16,56,598,184,133,39,0
545,Chiswick Park       ,Evening     ,262,7777,29.67,18,143,35,61,5,0
545,Chiswick Park       ,Late        ,80,3441,43.01,0,0,80,0,0,0
545,Chiswick Park       ,Total day   ,3391,109854,32.39,165,1400,1145,531,151,0
546,Chorleywood         ,Early       ,162,9842,60.85,0,0,3,87,71,0
546,Chorleywood         ,AM peak     ,527,26860,50.94,3,46,60,322,96,0
546,Chorleywood         ,Midday      ,306,16511,53.99,12,57,7,76,153,0
546,Chorleywood         ,PM Peak     ,195,10353,53.21,10,54,2,20,109,0
546,Chorleywood         ,Evening     ,28,982,34.96,3,0,21,0,5,0
546,Chorleywood         ,Late        ,13,344,26.96,5,0,8,0,0,0
546,Chorleywood         ,Total day   ,1230,64891,52.75,32,157,101,506,434,0
547,Clapham Common      ,Early       ,838,22910,27.32,0,551,257,30,0,0
547,Clapham Common      ,AM peak     ,5836,131079,22.46,388,4659,734,47,8,0
547,Clapham Common      ,Midday      ,3297,75398,22.87,793,1803,519,157,24,0
547,Clapham Common      ,PM Peak     ,2746,67954,24.74,675,1235,552,257,28,0
547,Clapham Common      ,Evening     ,1418,29549,20.84,667,438,183,130,0,0
547,Clapham Common      ,Late        ,932,21026,22.56,224,483,191,35,0,0
547,Clapham Common      ,Total day   ,15068,347915,23.09,2747,9169,2436,655,60,0
548,Clapham North       ,Early       ,582,12457,21.41,121,403,58,0,0,0
548,Clapham North       ,AM peak     ,4014,78540,19.57,724,3195,89,7,0,0
548,Clapham North       ,Midday      ,2041,40759,19.97,661,1045,298,0,37,0
548,Clapham North       ,PM Peak     ,1763,37203,21.1,600,817,281,45,21,0
548,Clapham North       ,Evening     ,910,20535,22.57,181,597,104,28,0,0
548,Clapham North       ,Late        ,486,8489,17.47,255,185,37,10,0,0
548,Clapham North       ,Total day   ,9796,197983,20.21,2542,6241,867,89,58,0
549,Clapham South       ,Early       ,948,26430,27.87,93,471,325,43,17,0
549,Clapham South       ,AM peak     ,7107,174307,24.53,671,5247,900,172,117,0
549,Clapham South       ,Midday      ,2652,66234,24.98,507,1528,429,89,100,0
549,Clapham South       ,PM Peak     ,1859,43520,23.41,392,937,529,2,0,0
549,Clapham South       ,Evening     ,799,16699,20.9,197,527,75,0,0,0
549,Clapham South       ,Late        ,289,5480,18.94,173,60,18,39,0,0
549,Clapham South       ,Total day   ,13655,332668,24.36,2032,8769,2276,344,234,0
550,Cockfosters         ,Early       ,270,13204,48.84,0,9,47,196,18,0
550,Cockfosters         ,AM peak     ,1075,49076,45.66,16,18,424,583,34,0
550,Cockfosters         ,Midday      ,837,32129,38.38,107,104,323,290,13,0
550,Cockfosters         ,PM Peak     ,517,22978,44.47,14,72,251,130,8,41
550,Cockfosters         ,Evening     ,145,6461,44.68,0,38,6,99,1,0
550,Cockfosters         ,Late        ,54,2432,45.37,0,2,25,26,0,0
550,Cockfosters         ,Total day   ,2897,126279,43.59,136,243,1076,1325,74,42
551,Colindale           ,Early       ,1095,49239,44.96,45,86,478,324,163,0
551,Colindale           ,AM peak     ,4636,166627,35.94,286,728,2933,610,79,0
551,Colindale           ,Midday      ,3068,97631,31.82,659,540,1394,292,183,0
551,Colindale           ,PM Peak     ,2173,72128,33.2,399,398,930,328,118,0
551,Colindale           ,Evening     ,594,24994,42.11,42,48,249,141,114,0
551,Colindale           ,Late        ,205,6346,30.9,24,107,42,16,16,0
551,Colindale           ,Total day   ,11772,416966,35.42,1455,1907,6025,1712,672,0
552,Colliers Wood       ,Early       ,1085,37617,34.68,39,206,770,49,22,0
552,Colliers Wood       ,AM peak     ,5162,157463,30.5,391,2042,2518,159,52,0
552,Colliers Wood       ,Midday      ,2294,65668,28.63,437,881,776,200,0,0
552,Colliers Wood       ,PM Peak     ,1427,36868,25.84,623,176,438,182,7,0
552,Colliers Wood       ,Evening     ,593,14049,23.68,248,54,276,8,9,0
552,Colliers Wood       ,Late        ,186,5412,29.16,41,38,103,4,0,0
552,Colliers Wood       ,Total day   ,10746,317078,29.51,1778,3397,4880,602,90,0
553,Covent Garden       ,Early       ,53,1530,28.81,1,33,10,9,0,0
553,Covent Garden       ,AM peak     ,716,13539,18.91,291,360,61,4,0,0
553,Covent Garden       ,Midday      ,5610,106155,18.92,2443,2303,712,138,13,0
553,Covent Garden       ,PM Peak     ,6939,137912,19.87,2768,2863,1097,190,20,0
553,Covent Garden       ,Evening     ,4696,98523,20.98,1377,2627,532,131,29,0
553,Covent Garden       ,Late        ,4322,95292,22.05,1266,2111,763,121,61,0
553,Covent Garden       ,Total day   ,22336,452951,20.28,8146,10297,3176,593,124,0
554,Croxley             ,Early       ,241,13417,55.71,5,24,3,102,101,5
554,Croxley             ,AM peak     ,1010,47357,46.89,135,75,154,371,257,17
554,Croxley             ,Midday      ,396,16344,41.3,86,87,17,79,127,0
554,Croxley             ,PM Peak     ,293,13263,45.29,23,46,32,111,82,0
554,Croxley             ,Evening     ,42,2036,48.57,4,4,0,23,11,0
554,Croxley             ,Late        ,14,615,44.8,0,0,9,1,4,0
554,Croxley             ,Total day   ,1995,93033,46.63,253,236,215,687,582,23
555,Dagenham East       ,Early       ,1039,44262,42.61,118,110,300,343,168,0
555,Dagenham East       ,AM peak     ,1940,58468,30.14,481,513,562,296,88,0
555,Dagenham East       ,Midday      ,1151,35086,30.48,157,416,374,164,21,19
555,Dagenham East       ,PM Peak     ,667,15691,23.54,154,298,144,70,0,0
555,Dagenham East       ,Evening     ,218,10985,50.41,54,15,44,48,0,57
555,Dagenham East       ,Late        ,62,2246,36.23,0,0,41,21,0,0
555,Dagenham East       ,Total day   ,5076,166737,32.85,964,1352,1465,942,276,76
556,Dagenham Heathway   ,Early       ,2096,107420,51.25,26,58,703,636,673,0
556,Dagenham Heathway   ,AM peak     ,3372,102003,30.25,1207,510,904,589,161,0
556,Dagenham Heathway   ,Midday      ,2384,59520,24.97,971,699,475,179,61,0
556,Dagenham Heathway   ,PM Peak     ,1336,50168,37.55,352,233,246,268,153,84
556,Dagenham Heathway   ,Evening     ,451,7994,17.71,239,172,41,0,0,0
556,Dagenham Heathway   ,Late        ,159,3867,24.29,58,26,74,1,0,0
556,Dagenham Heathway   ,Total day   ,9798,330972,33.78,2852,1698,2443,1673,1048,84
557,Debden              ,Early       ,482,23531,48.79,0,58,130,213,78,3
557,Debden              ,AM peak     ,1601,62790,39.22,148,111,908,372,62,0
557,Debden              ,Midday      ,1110,35504,31.97,217,276,469,105,43,0
557,Debden              ,PM Peak     ,947,29914,31.6,148,264,447,53,34,0
557,Debden              ,Evening     ,202,5017,24.89,49,88,29,25,11,0
557,Debden              ,Late        ,22,1243,55.74,0,0,0,22,0,0
557,Debden              ,Total day   ,4364,157999,36.2,563,798,1982,791,228,3
558,Dollis Hill         ,Early       ,587,17081,29.09,82,208,297,0,0,0
558,Dollis Hill         ,AM peak     ,2642,73283,27.74,509,879,1139,102,13,0
558,Dollis Hill         ,Midday      ,1903,46019,24.18,315,1145,430,12,0,0
558,Dollis Hill         ,PM Peak     ,1310,37209,28.41,150,575,462,118,5,0
558,Dollis Hill         ,Evening     ,469,11959,25.52,90,245,117,2,15,0
558,Dollis Hill         ,Late        ,124,3573,28.92,37,19,49,19,0,0
558,Dollis Hill         ,Total day   ,7034,189124,26.89,1183,3071,2494,253,33,0
560,Ealing Broadway     ,Early       ,2814,98657,35.05,100,851,1516,337,10,0
560,Ealing Broadway     ,AM peak     ,12117,373254,30.81,1166,3353,6750,780,67,0
560,Ealing Broadway     ,Midday      ,6839,206670,30.22,795,2424,2567,1015,39,0
560,Ealing Broadway     ,PM Peak     ,4566,146817,32.15,772,1277,1552,882,78,5
560,Ealing Broadway     ,Evening     ,1709,56578,33.1,287,547,359,448,65,4
560,Ealing Broadway     ,Late        ,578,22870,39.6,43,119,155,213,48,0
560,Ealing Broadway     ,Total day   ,28623,904846,31.61,3162,8571,12898,3675,307,10
561,Ealing Common       ,Early       ,329,8414,25.55,72,145,87,25,0,0
561,Ealing Common       ,AM peak     ,1932,54072,27.99,429,595,682,168,58,0
561,Ealing Common       ,Midday      ,1197,34331,28.67,179,524,358,87,50,0
561,Ealing Common       ,PM Peak     ,1052,28403,26.99,41,580,351,72,8,0
561,Ealing Common       ,Evening     ,346,8255,23.83,75,183,80,8,0,0
561,Ealing Common       ,Late        ,110,3078,27.87,11,56,28,15,0,0
561,Ealing Common       ,Total day   ,4968,136553,27.49,807,2084,1587,374,115,0
562,Earl's Court        ,Early       ,794,24093,30.36,33,395,294,72,0,0
562,Earl's Court        ,AM peak     ,8209,174491,21.26,2067,4875,1159,108,0,0
562,Earl's Court        ,Midday      ,8996,192462,21.39,2662,4913,1078,259,85,0
562,Earl's Court        ,PM Peak     ,7659,192880,25.18,1417,4226,1420,501,95,0
562,Earl's Court        ,Evening     ,3156,72996,23.13,806,1591,574,185,0,0
562,Earl's Court        ,Late        ,1472,41859,28.43,234,603,532,104,0,0
562,Earl's Court        ,Total day   ,30287,698781,23.07,7219,16603,5057,1227,180,0
563,East Acton          ,Early       ,425,11406,26.82,112,146,166,2,0,0
563,East Acton          ,AM peak     ,2205,54379,24.67,514,923,752,16,0,0
563,East Acton          ,Midday      ,1824,40625,22.27,471,1069,262,21,1,0
563,East Acton          ,PM Peak     ,1571,37258,23.71,444,685,397,41,5,0
563,East Acton          ,Evening     ,464,10818,23.32,115,217,99,12,21,0
563,East Acton          ,Late        ,113,2768,24.47,0,87,16,0,10,0
563,East Acton          ,Total day   ,6602,157255,23.82,1656,3126,1692,90,38,0
565,East Finchley       ,Early       ,669,20080,30.02,39,295,280,37,18,0
565,East Finchley       ,AM peak     ,5993,168707,28.15,434,3432,1961,90,75,0
565,East Finchley       ,Midday      ,2884,82100,28.46,440,1433,654,301,57,0
565,East Finchley       ,PM Peak     ,1842,47325,25.7,294,1026,391,130,1,0
565,East Finchley       ,Evening     ,540,12653,23.43,120,306,91,23,0,0
565,East Finchley       ,Late        ,202,4091,20.3,34,160,1,8,0,0
565,East Finchley       ,Total day   ,12129,334956,27.62,1361,6652,3377,589,151,0
566,East Ham            ,Early       ,4485,176772,39.41,163,1294,1463,1201,204,160
566,East Ham            ,AM peak     ,8371,254655,30.42,541,3951,3101,549,229,0
566,East Ham            ,Midday      ,5709,163707,28.68,1056,1885,2067,548,153,0
566,East Ham            ,PM Peak     ,3114,66465,21.34,895,1695,332,131,62,0
566,East Ham            ,Evening     ,1294,20165,15.59,989,126,111,67,1,0
566,East Ham            ,Late        ,285,5253,18.45,181,37,54,14,0,0
566,East Ham            ,Total day   ,23258,687018,29.54,3823,8988,7129,2510,649,160
567,East Putney         ,Early       ,493,18941,38.43,67,26,259,113,28,0
567,East Putney         ,AM peak     ,4758,136147,28.62,817,1628,1965,305,43,0
567,East Putney         ,Midday      ,2092,57583,27.52,583,649,608,172,80,0
567,East Putney         ,PM Peak     ,1926,42464,22.04,1120,259,367,163,17,0
567,East Putney         ,Evening     ,643,17689,27.51,282,122,129,43,67,0
567,East Putney         ,Late        ,180,4721,26.3,32,52,91,5,0,0
567,East Putney         ,Total day   ,10091,277545,27.5,2901,2735,3418,802,235,0
564,Eastcote            ,Early       ,531,24092,45.4,0,110,49,298,75,0
564,Eastcote            ,AM peak     ,2494,98216,39.38,0,634,1001,803,54,0
564,Eastcote            ,Midday      ,1198,35236,29.42,229,501,108,285,75,0
564,Eastcote            ,PM Peak     ,642,22842,35.58,87,130,161,255,8,0
564,Eastcote            ,Evening     ,181,4668,25.72,1,124,57,0,0,0
564,Eastcote            ,Late        ,57,1040,18.2,19,29,10,0,0,0
564,Eastcote            ,Total day   ,5103,186094,36.47,336,1529,1385,1641,212,0
568,Edgware             ,Early       ,836,27827,33.28,123,162,457,94,0,0
568,Edgware             ,AM peak     ,3773,116316,30.83,466,1115,1838,337,17,0
568,Edgware             ,Midday      ,2206,64543,29.25,443,700,781,281,1,0
568,Edgware             ,PM Peak     ,1313,40576,30.89,259,352,457,184,61,0
568,Edgware             ,Evening     ,451,15930,35.33,22,68,305,36,20,0
568,Edgware             ,Late        ,125,4300,34.53,48,0,9,53,14,0
568,Edgware             ,Total day   ,8704,269494,30.96,1361,2397,3847,986,114,0
774,Edgware Road (Bak)  ,Early       ,84,2581,30.57,3,56,14,1,11,0
774,Edgware Road (Bak)  ,AM peak     ,913,18649,20.43,210,595,94,14,0,0
774,Edgware Road (Bak)  ,Midday      ,2094,39174,18.71,653,1256,184,1,0,0
774,Edgware Road (Bak)  ,PM Peak     ,3014,77622,25.76,536,1361,1013,67,37,0
774,Edgware Road (Bak)  ,Evening     ,925,22162,23.97,232,429,225,39,0,0
774,Edgware Road (Bak)  ,Late        ,319,6641,20.84,53,232,33,0,0,0
774,Edgware Road (Bak)  ,Total day   ,7348,166828,22.7,1686,3928,1563,122,48,0
569,Edgware Road (Cir)  ,Early       ,203,4274,21.04,54,113,31,0,4,0
569,Edgware Road (Cir)  ,AM peak     ,2145,44969,20.97,561,1331,223,26,3,0
569,Edgware Road (Cir)  ,Midday      ,3363,76950,22.88,1179,1587,351,134,112,0
569,Edgware Road (Cir)  ,PM Peak     ,4225,103380,24.47,851,2210,922,160,83,0
569,Edgware Road (Cir)  ,Evening     ,1472,33192,22.54,548,581,264,79,0,0
569,Edgware Road (Cir)  ,Late        ,531,13206,24.88,170,200,121,27,13,0
569,Edgware Road (Cir)  ,Total day   ,11940,275971,23.11,3364,6022,1912,426,216,0
570,Elephant & Castle   ,Early       ,1018,20972,20.6,353,512,116,35,3,0
570,Elephant & Castle   ,AM peak     ,7936,152706,19.24,2543,4269,1016,71,36,0
570,Elephant & Castle   ,Midday      ,9010,193452,21.47,2506,4718,1452,231,95,8
570,Elephant & Castle   ,PM Peak     ,8826,213333,24.17,1864,4498,1723,706,35,0
570,Elephant & Castle   ,Evening     ,3180,73646,23.16,658,1761,635,114,12,0
570,Elephant & Castle   ,Late        ,1233,30984,25.12,313,515,315,86,4,0
570,Elephant & Castle   ,Total day   ,31204,685093,21.96,8237,16273,5258,1243,186,8
571,Elm Park            ,Early       ,1064,56915,53.51,0,78,286,315,376,8
571,Elm Park            ,AM peak     ,3093,116839,37.78,330,747,796,937,278,4
571,Elm Park            ,Midday      ,915,30382,33.22,327,97,223,146,103,19
571,Elm Park            ,PM Peak     ,461,17649,38.32,86,62,41,231,40,0
571,Elm Park            ,Evening     ,135,4706,34.85,60,19,0,2,55,0
571,Elm Park            ,Late        ,39,1584,40.36,4,0,19,16,0,0
571,Elm Park            ,Total day   ,5706,228074,39.97,807,1003,1365,1647,853,31
542,Embankment          ,Early       ,435,8496,19.54,181,161,88,5,0,0
542,Embankment          ,AM peak     ,4182,63667,15.22,2470,1599,109,4,0,0
542,Embankment          ,Midday      ,8067,151069,18.73,4331,2309,1180,159,88,0
542,Embankment          ,PM Peak     ,11158,245596,22.01,4096,4506,2116,368,72,0
542,Embankment          ,Evening     ,5851,141075,24.11,1580,2576,1415,210,70,0
542,Embankment          ,Late        ,4427,107694,24.33,727,2589,1050,58,3,0
542,Embankment          ,Total day   ,34120,717597,21.03,13386,13740,5958,803,232,0
572,Epping              ,Early       ,1178,60211,51.12,61,56,96,617,338,10
572,Epping              ,AM peak     ,2612,120382,46.08,218,169,465,1364,391,5
572,Epping              ,Midday      ,1127,49650,44.07,61,122,324,422,194,4
572,Epping              ,PM Peak     ,727,31521,43.38,33,143,160,223,169,0
572,Epping              ,Evening     ,170,6512,38.35,24,3,105,17,19,2
572,Epping              ,Late        ,58,2796,48.21,0,0,14,36,8,0
572,Epping              ,Total day   ,5871,271071,46.17,397,492,1164,2680,1118,20
574,Euston              ,Early       ,1342,20613,15.36,907,379,41,15,0,0
574,Euston              ,AM peak     ,15838,236801,14.95,9323,5835,556,123,0,0
574,Euston              ,Midday      ,18995,288907,15.21,11974,5517,1307,159,39,0
574,Euston              ,PM Peak     ,16591,294495,17.75,8174,6271,1842,293,12,0
574,Euston              ,Evening     ,9214,161967,17.58,4677,3524,906,107,0,0
574,Euston              ,Late        ,2855,56045,19.63,1115,1339,339,63,0,0
574,Euston              ,Total day   ,64836,1058827,16.33,36169,22864,4992,760,51,0
575,Euston Square       ,Early       ,296,4851,16.36,146,129,21,0,0,0
575,Euston Square       ,AM peak     ,4468,70383,15.75,2494,1777,125,72,0,0
575,Euston Square       ,Midday      ,5610,121039,21.58,1234,3499,578,267,32,0
575,Euston Square       ,PM Peak     ,8913,227288,25.5,3064,3002,1747,868,233,0
575,Euston Square       ,Evening     ,3622,89566,24.73,554,2121,746,162,39,0
575,Euston Square       ,Late        ,896,25108,28.02,236,332,192,102,35,0
575,Euston Square       ,Total day   ,23806,538233,22.61,7727,10860,3409,1471,339,0
576,Fairlop             ,Early       ,354,14888,42.01,0,94,94,162,5,0
576,Fairlop             ,AM peak     ,1001,33719,33.67,28,309,591,67,6,0
576,Fairlop             ,Midday      ,378,13786,36.47,0,115,207,47,8,0
576,Fairlop             ,PM Peak     ,237,9359,39.55,0,22,114,100,0,0
576,Fairlop             ,Evening     ,69,2485,35.89,0,20,49,0,0,0
576,Fairlop             ,Late        ,48,2349,49.02,0,0,23,21,4,0
576,Fairlop             ,Total day   ,2087,76586,36.69,28,560,1079,397,23,0
577,Farringdon          ,Early       ,642,12378,19.27,386,159,47,12,39,0
577,Farringdon          ,AM peak     ,7576,99458,13.13,5762,1471,148,84,112,0
577,Farringdon          ,Midday      ,6552,156527,23.89,2061,2684,1114,459,221,13
577,Farringdon          ,PM Peak     ,17939,417376,23.27,5133,8156,3211,1141,298,0
577,Farringdon          ,Evening     ,5550,139056,25.05,1164,2885,1163,292,46,0
577,Farringdon          ,Late        ,1984,50920,25.67,314,1089,325,225,30,0
577,Farringdon          ,Total day   ,40243,875715,21.76,14820,16443,6009,2213,745,13
578,Finchley Central    ,Early       ,686,21917,31.93,10,205,430,39,2,0
578,Finchley Central    ,AM peak     ,5410,161868,29.92,375,1717,3078,240,0,0
578,Finchley Central    ,Midday      ,2772,83263,30.04,399,968,1180,202,24,0
578,Finchley Central    ,PM Peak     ,2282,68684,30.1,561,526,915,216,64,0
578,Finchley Central    ,Evening     ,650,9842,15.14,375,236,39,0,0,0
578,Finchley Central    ,Late        ,224,6130,27.37,55,78,43,48,0,0
578,Finchley Central    ,Total day   ,12024,351704,29.25,1775,3729,5685,745,90,0
579,Finchley Road       ,Early       ,443,11222,25.31,65,276,62,40,0,0
579,Finchley Road       ,AM peak     ,4846,102513,21.15,972,3273,576,25,0,0
579,Finchley Road       ,Midday      ,4003,81904,20.46,1120,2341,466,30,45,0
579,Finchley Road       ,PM Peak     ,3948,85744,21.72,1191,2086,531,89,51,0
579,Finchley Road       ,Evening     ,1640,34064,20.78,561,845,134,17,83,0
579,Finchley Road       ,Late        ,633,12271,19.38,304,202,125,3,1,0
579,Finchley Road       ,Total day   ,15513,327718,21.13,4213,9023,1894,203,181,0
580,Finsbury Park       ,Early       ,2918,65901,22.59,506,2056,178,172,6,0
580,Finsbury Park       ,AM peak     ,20868,384832,18.44,7239,12329,1087,161,51,0
580,Finsbury Park       ,Midday      ,10928,181217,16.58,4989,5112,716,65,45,0
580,Finsbury Park       ,PM Peak     ,6762,133138,19.69,3026,2807,464,232,232,0
580,Finsbury Park       ,Evening     ,3374,45745,13.56,2251,927,188,9,0,0
580,Finsbury Park       ,Late        ,1740,19497,11.21,1351,307,81,0,0,0
580,Finsbury Park       ,Total day   ,46589,830331,17.82,19363,23538,2713,640,335,0
581,Fulham Broadway     ,Early       ,282,8697,30.89,3,155,115,8,0,0
581,Fulham Broadway     ,AM peak     ,3621,95824,26.47,254,2278,1066,11,12,0
581,Fulham Broadway     ,Midday      ,4579,131821,28.79,398,2045,1981,143,12,0
581,Fulham Broadway     ,PM Peak     ,4136,107729,26.05,600,2033,1103,356,45,0
581,Fulham Broadway     ,Evening     ,1584,39112,24.69,345,904,187,72,77,0
581,Fulham Broadway     ,Late        ,1070,25729,24.05,259,552,131,96,32,0
581,Fulham Broadway     ,Total day   ,15272,408912,26.78,1859,7967,4584,685,178,0
582,Gants Hill          ,Early       ,1586,61443,38.75,4,452,697,276,157,0
582,Gants Hill          ,AM peak     ,5291,165197,31.22,286,2295,2109,431,171,0
582,Gants Hill          ,Midday      ,2455,64752,26.38,682,743,671,347,11,0
582,Gants Hill          ,PM Peak     ,1229,30634,24.92,243,651,274,32,29,0
582,Gants Hill          ,Evening     ,504,11875,23.55,96,251,109,49,0,0
582,Gants Hill          ,Late        ,148,2150,14.48,128,6,2,7,5,0
582,Gants Hill          ,Total day   ,11214,336052,29.97,1439,4398,3862,1142,373,0
583,Gloucester Road     ,Early       ,391,11443,29.24,21,208,111,52,0,0
583,Gloucester Road     ,AM peak     ,4725,99419,21.04,1120,3256,229,120,0,0
583,Gloucester Road     ,Midday      ,6532,140929,21.57,2098,3328,752,350,5,0
583,Gloucester Road     ,PM Peak     ,6148,159396,25.92,1067,2957,1720,383,22,0
583,Gloucester Road     ,Evening     ,2543,60757,23.89,642,1259,472,159,11,0
583,Gloucester Road     ,Late        ,1003,18912,18.86,248,699,56,0,0,0
583,Gloucester Road     ,Total day   ,21343,490856,23,5196,11707,3340,1063,37,0
584,Golders Green       ,Early       ,588,18554,31.55,26,179,352,27,5,0
584,Golders Green       ,AM peak     ,4899,121694,24.84,662,3363,797,76,0,0
584,Golders Green       ,Midday      ,3969,100192,25.25,1130,1851,754,139,94,0
584,Golders Green       ,PM Peak     ,2554,68577,26.85,594,1300,438,75,147,0
584,Golders Green       ,Evening     ,1022,23748,23.23,430,252,328,13,0,0
584,Golders Green       ,Late        ,331,9765,29.52,21,114,193,3,0,0
584,Golders Green       ,Total day   ,13363,342530,25.63,2863,7059,2862,333,246,0
585,Goldhawk Road       ,Early       ,137,4488,32.77,19,40,36,41,0,0
585,Goldhawk Road       ,AM peak     ,1419,35567,25.07,175,814,342,87,0,1
585,Goldhawk Road       ,Midday      ,971,24416,25.16,222,523,179,46,0,0
585,Goldhawk Road       ,PM Peak     ,630,16645,26.41,175,214,155,86,0,0
585,Goldhawk Road       ,Evening     ,243,5768,23.69,84,87,62,11,0,0
585,Goldhawk Road       ,Late        ,122,3275,26.8,12,74,3,34,0,0
585,Goldhawk Road       ,Total day   ,3522,90159,25.6,687,1752,777,306,0,1
586,Goodge Street       ,Early       ,38,1020,26.57,14,8,14,2,1,0
586,Goodge Street       ,AM peak     ,388,7613,19.63,163,179,30,15,0,0
586,Goodge Street       ,Midday      ,3211,62372,19.42,1455,1313,282,113,48,0
586,Goodge Street       ,PM Peak     ,5729,120237,20.99,2014,2502,1129,84,0,0
586,Goodge Street       ,Evening     ,2720,58721,21.59,887,1298,500,35,0,0
586,Goodge Street       ,Late        ,887,17801,20.07,357,395,120,14,0,0
586,Goodge Street       ,Total day   ,12973,267763,20.64,4890,5695,2076,264,49,0
587,Grange Hill         ,Early       ,178,10367,58.36,0,0,15,97,64,1
587,Grange Hill         ,AM peak     ,715,36886,51.57,0,0,205,392,112,6
587,Grange Hill         ,Midday      ,191,7757,40.53,0,44,90,30,28,0
587,Grange Hill         ,PM Peak     ,100,3024,30.21,0,95,0,5,0,0
587,Grange Hill         ,Evening     ,26,1535,59.1,0,0,9,0,17,0
587,Grange Hill         ,Late        ,6,400,66.84,0,0,1,0,5,0
587,Grange Hill         ,Total day   ,1216,59968,49.3,0,139,320,525,226,7
588,Great Portland Stree,Early       ,102,1520,14.94,50,47,5,0,0,0
588,Great Portland Stree,AM peak     ,1320,25747,19.5,409,732,150,30,0,0
588,Great Portland Stree,Midday      ,3658,83254,22.76,1279,1474,707,190,8,0
588,Great Portland Stree,PM Peak     ,6767,172745,25.53,1852,2335,1914,631,35,0
588,Great Portland Stree,Evening     ,2006,54109,26.98,489,842,400,167,108,0
588,Great Portland Stree,Late        ,620,17070,27.54,136,226,193,65,0,0
588,Great Portland Stree,Total day   ,14473,354444,24.49,4214,5657,3369,1082,151,0
590,Green Park          ,Early       ,353,6546,18.52,151,167,27,9,0,0
590,Green Park          ,AM peak     ,2241,34254,15.28,1134,974,126,7,0,0
590,Green Park          ,Midday      ,14467,233771,16.16,7947,5269,1018,233,0,0
590,Green Park          ,PM Peak     ,24318,419066,17.23,12834,8449,2590,418,27,0
590,Green Park          ,Evening     ,10170,175457,17.25,5103,4010,908,148,0,0
590,Green Park          ,Late        ,5853,109046,18.63,2555,2700,429,146,23,0
590,Green Park          ,Total day   ,57403,978139,17.04,29725,21569,5098,961,51,0
589,Greenford           ,Early       ,1305,58265,44.64,0,60,617,550,78,0
589,Greenford           ,AM peak     ,2975,109733,36.88,131,628,1317,863,36,0
589,Greenford           ,Midday      ,1617,48691,30.12,160,610,593,242,12,0
589,Greenford           ,PM Peak     ,1301,46274,35.57,209,253,414,363,62,0
589,Greenford           ,Evening     ,411,10784,26.26,67,223,65,50,6,0
589,Greenford           ,Late        ,94,3568,38.12,22,7,18,48,0,0
589,Greenford           ,Total day   ,7703,277316,36,589,1780,3025,2115,194,0
591,Gunnersbury         ,Early       ,378,13963,36.97,85,28,116,127,22,0
591,Gunnersbury         ,AM peak     ,2095,74477,35.55,313,405,818,474,86,0
591,Gunnersbury         ,Midday      ,1348,43290,32.12,312,189,650,187,2,8
591,Gunnersbury         ,PM Peak     ,3389,114610,33.82,893,423,1270,387,402,13
591,Gunnersbury         ,Evening     ,540,20217,37.45,46,119,161,180,34,0
591,Gunnersbury         ,Late        ,115,4147,36.19,31,2,6,75,0,0
591,Gunnersbury         ,Total day   ,7864,270705,34.42,1679,1166,3021,1430,546,21
592,Hainault            ,Early       ,1415,74163,52.42,0,75,379,580,295,86
592,Hainault            ,AM peak     ,2947,122655,41.62,77,243,1810,625,193,0
592,Hainault            ,Midday      ,1129,36761,32.55,75,570,266,202,16,0
592,Hainault            ,PM Peak     ,617,23341,37.82,0,261,183,118,55,0
592,Hainault            ,Evening     ,68,2594,38.39,0,0,68,0,0,0
592,Hainault            ,Late        ,196,7542,38.5,0,0,196,0,0,0
592,Hainault            ,Total day   ,6372,267056,41.91,152,1149,2902,1524,559,86
593,Hammersmith (Dis)   ,Early       ,922,27462,29.78,104,367,392,59,0,0
593,Hammersmith (Dis)   ,AM peak     ,7633,183626,24.06,1365,4415,1617,218,17,0
